"business_id","name","city","state","stars","review_count","categories","latitude","longitude","is_open","postal_code"
"CwBK8HVNG2tnTH-SacX3UQ","All Around The Board Game Cafe","Cornelius","NC",5,5,"Food, Beer, Wine & Spirits, Restaurants, Kids Activities, Shopping, Social Clubs, Active Life, Arcades, Cafes, Themed Cafes, Arts & Entertainment, Tabletop Games",35.4593372,-80.8896175,1,28031
"d3H_Hkc42Dp0hJRQrZzIRw","Pita +","Las Vegas","NV",4,17,"Restaurants, Hot Dogs, Mediterranean, Food, Middle Eastern, Internet Cafes, Coffee & Tea",36.1070686,-115.1713614,1,89109
"HnpV9DkAV3dF88XgalLFbQ","Pho Viet Nam #2","Mesa","AZ",4,114,"Restaurants, Vietnamese",33.4345275498,-111.7196086066,1,85205
"qIyj7PNUSA1B6_rOkc8nIQ","Nicky's Thai Kitchen","Pittsburgh","PA",3.5,70,"Salad, Restaurants, Thai, Soup",40.550984,-80.0876623,1,15237
"RGEcWqzrCR83HSkWiXIV8A","Willowick Restaurant & Lounge","Wickliffe","OH",4,5,"Nightlife, American (Traditional), Lounges, Restaurants, Bars",41.6209247,-81.4529042,1,44092
"aYoeWXcFXu2BsWuYIMd6Ow","Subway","Madison","WI",1.5,5,"Sandwiches, Restaurants, Fast Food",43.073141,-89.383392,1,53703
"PVRBeN2WYGzD4SWj1NX0XQ","McDonald's","Berea","OH",2,11,"Restaurants, Coffee & Tea, Fast Food, Food, Burgers",41.3725516241,-81.8668314815,1,44017
"E7wKP-BVnWlxnbQM3StOxg","Mod","Phoenix","AZ",4.5,22,"Coffee & Tea, Cafes, Food, Shared Office Spaces, Real Estate, Venues & Event Spaces, Restaurants, Event Planning & Services, Home Services",33.4799742,-112.0745109,1,85004
"gjSOLX7d8EmbMi86Me7s1g","The BeerHive","Pittsburgh","PA",3.5,111,"Nightlife, Restaurants, Bars, American (New)",40.4522126,-79.9828278,1,15222
"4V2KN03EJMzaoOmLOy5UhQ","Barley House","Cleveland","OH",3,148,"Pubs, Beer, Wine & Spirits, Bars, Food, Nightlife, Dance Clubs, American (New), Restaurants",41.500608,-81.698986,1,44113
"3XQUGP4YJCywyh55VpluSw","Cultivate","Chagrin Falls","OH",3.5,17,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch",41.425729,-81.3721049,1,44022
"QJcJaqhxFGaj0V6rRWupvA","Einstein Bros Bagels","Henderson","NV",2.5,129,"Bagels, Restaurants, Food, Delis",36.0633902,-115.0470166,1,89014
"EAyy8Z0V5zfO_LXxSqkD-A","Carl's Jr","Las Vegas","NV",1.5,13,"Fast Food, Restaurants, Burgers",36.146396,-115.065233,1,89104
"wRmPV-RvcqcjeyUeOaJQCg","The Bass Cafe Grill & Terrace","Las Vegas","NV",2.5,3,"Salad, Food, Restaurants, Breakfast & Brunch, American (Traditional), Coffee & Tea",36.1408889,-115.1428624,1,89109
"VEx0mKvOqglRXiHU-PNV4A","Pippa's Cafe","Concord","NC",3.5,76,"Pubs, Restaurants, American (New), Sports Bars, Bars, Nightlife",35.4025311,-80.7594256,1,28269
"766an49Zcv1u6IR2jCx2SA","La Felice","Pittsburgh","PA",2,4,"Italian, Pizza, Restaurants",40.4379156138,-79.9195731864,1,15217
"jca2NWkvTI3cuqT6P486Hg","Dillon's KC BBQ","Litchfield Park","AZ",3.5,251,"American (Traditional), Bars, Nightlife, Barbeque, Restaurants",33.550211,-112.410581,1,85340
"n6_ah26nj9V6eo7PZNUQzg","Mama Rose","Pittsburgh","PA",4,9,"Caribbean, Restaurants",40.4639884,-79.9153194,1,15206
"o2zNALB8VLGhsq-fjC5qsQ","Sabor Latin Street Grill - SouthPark","Charlotte","NC",3.5,74,"Salad, Tex-Mex, Mexican, Caribbean, Latin American, Dominican, Restaurants",35.156241,-80.82382,1,28211
"TR30vzFEfPLl8y72AUUw1A","Happy Garden","Rock Hill","SC",3,13,"Restaurants, Chinese",34.9637556,-80.9944858,1,29730
"TXcVQfX4J0NqKRqgDBgWOA","Marco's Pizza","Cleveland","OH",4,9,"Restaurants, Pizza",41.5210509,-81.5304425,1,44121
"H1-zZLRJffALrGwb__qUmg","Gilbert Food Truck Food Court","Gilbert","AZ",3.5,15,"Food Stands, Food, Soul Food, Food Trucks, Barbeque, Restaurants",33.372377,-111.7879227,1,85234
"ehMxdQ9FfF4uOcGPKNWNOg","Cafe Rio Mexican Grill","Scottsdale","AZ",3.5,112,"Mexican, Restaurants, Cafes",33.6288866986,-111.8890242323,1,85260
"LNYqgenmMJv3QgXm0wBGxw","Starbucks","Cleveland","OH",4,19,"Food, Coffee & Tea, Restaurants",41.499138,-81.698347,1,44113
"_euNvs0P14284FXN1vZ_Pw","Crema Cafe","Madison","WI",4,180,"Breakfast & Brunch, Sandwiches, Vegan, Restaurants, Food, Coffee & Tea, Cafes",43.0785876,-89.3240091,1,53716
"-NfdQz7Pesvthek59uGl8Q","Domino's Pizza","Surprise","AZ",2.5,20,"Restaurants, Pizza, Sandwiches, Chicken Wings",33.639081,-112.390655,1,85374
"OKhn76bvFP7fQWiFAvmZ3Q","McDonald's","Tempe","AZ",1.5,44,"Fast Food, Food, Burgers, Coffee & Tea, Restaurants",33.3487369983,-111.9638149004,1,85284
"j2jpRq7A8V5Z4WhgRhSILw","The Peach Stand","Fort Mill","SC",4,90,"Ice Cream & Frozen Yogurt, Food, Bakeries, Meat Shops, Delis, Specialty Food, Convenience Stores, Grocery, Restaurants",35.019945,-80.957751,1,29708
"adDzdkwjeawjPTb5VtfyXA","Raspados Y Antojitos Penasco","Phoenix","AZ",3,4,"Desserts, Mexican, Ice Cream & Frozen Yogurt, Shaved Ice, Juice Bars & Smoothies, Food, Restaurants",33.5811623,-112.10022,1,85021
"7wUQAStoHgM5hB87P5wofg","Bubba's Q","Avon","OH",3,195,"Barbeque, Restaurants",41.4781636,-82.0200226,1,44011
"vVdY2qDO7dkUrU8LXYZ1uA","Green Jade","Champaign","IL",4,32,"Seafood, Chinese, Restaurants",40.0831798963,-88.2643084814,1,61821
"P9mTlJ40tH38Bl_-yoIfjg","McAlister's Deli","Charlotte","NC",3.5,39,"Sandwiches, Restaurants, Delis, Salad",35.1365890645,-80.9364773695,1,28273
"UGuMWFikv5elDN6sRI64pQ","The People's Market at Dilworth","Charlotte","NC",4,92,"Breakfast & Brunch, Beer, Wine & Spirits, Food, Cafes, Coffee & Tea, Restaurants, Beverage Store, Delis",35.2018125,-80.8437902,1,28203
"hFT3HuxVZJb1uYEsYfp-0A","Blaqcat Ultra Hookah Lounge","Las Vegas","NV",5,68,"Mediterranean, Restaurants, Bars, Nightlife, Adult Entertainment, Coffee & Tea, Hookah Bars, Food, Lounges",36.1597422739,-115.2327381201,1,89146
"B7uZRVo_HwVgpndw2mJGsg","Johnnys Diner","Hudson","OH",4,57,"Breakfast & Brunch, Diners, Restaurants",41.238591,-81.449625,1,44236
"H1j34TgbrVZkxeww9xlJTw","Steve's Gyros","Cleveland","OH",4,151,"Mediterranean, Middle Eastern, Restaurants, Food",41.484647,-81.702746,1,44113
"8gAVn_59kS2IYl0-zH-zJQ","Best of Philly","Phoenix","AZ",4,112,"Restaurants, Cheesesteaks, Sandwiches, Burgers",33.4794948,-112.0740684,1,85004
"i77HcRv19Pu14_THNLjQgg","Bob Evans","Middleburg Heights","OH",3,31,"American (Traditional), Bed & Breakfast, Salad, Comfort Food, Hotels & Travel, Restaurants, Breakfast & Brunch",41.3709765858,-81.8193986267,1,44130
"lvoTojJLdtNHxrwVVkUe6w","Arby's","Charlotte","NC",3.5,18,"Sandwiches, Restaurants, Fast Food",35.1427694,-80.741261,1,28270
"7OQ7lhIsjLSmf-3012LAuw","Original ChopShop","Chandler","AZ",4,355,"Restaurants, Breakfast & Brunch, American (New), Vegan, American (Traditional), Food, Salad, Juice Bars & Smoothies",33.3020248413,-111.8420257568,1,85225
"4WGhJKDcOccXhftoAwagJw","Popeyes Louisiana Kitchen","Macedonia","OH",2,33,"Food, Cajun/Creole, American (Traditional), Restaurants, Chicken Wings, Fast Food",41.3072649,-81.5170746,1,44056
"WiWJR2WrC2x4_2sZ6p5czQ","Taco Bell","Las Vegas","NV",2.5,34,"Tex-Mex, Mexican, Restaurants, Fast Food",36.0861228844,-115.2433093161,1,89113
"kJhQq1BFz7lOYLve7xPaJQ","Lookout Tavern","Phoenix","AZ",3.5,169,"Sports Bars, Restaurants, Nightlife, Cocktail Bars, Bars, American (New)",33.6381446,-112.0626808,1,85022
"0kag5JGemji05P3oxx4lpg","New China Gate","Scottsdale","AZ",3.5,155,"Restaurants, Chinese",33.4665926,-111.9141484,1,85257
"DcF162waTQvZd-G0G_J4wQ","KFC","Las Vegas","NV",1.5,23,"Fast Food, Restaurants, Chicken Wings, Chicken Shop",36.0998,-115.105,1,89121
"9JUynLfWPwe1X9gsJS6FTA","Cleveland Chop","Cleveland","OH",3.5,252,"Steakhouses, Bars, Restaurants, Nightlife, Seafood, American (New)",41.4994315,-81.6993047,1,44113
"b7gC3VNPLJw9jfpj9BJ2IQ","The Tipsy Coyote Bar & Grill","Scottsdale","AZ",4,42,"Gastropubs, American (Traditional), Restaurants, Nightlife, Bars, Sports Bars",33.6380566,-111.9288209,1,85254
"H5vlbkJ_8mFI1wCGHO3apg","Villa Italian Kitchen","Pittsburgh","PA",3,6,"Pizza, Breakfast & Brunch, Restaurants, Seafood, Italian",40.495896,-80.256201,1,15231
"X-WXPGYuuknAjZkpYGeRiw","Alexis Park Resort","Las Vegas","NV",2.5,521,"Active Life, Professional Services, Arts & Entertainment, Swimming Pools, Casinos, Restaurants, Resorts, Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",36.10802,-115.1571,1,89169
"8ovqtunN8zGdCbYi-MCTAQ","Pt's Gold","Las Vegas","NV",3,38,"Nightlife, Sports Bars, Breakfast & Brunch, Pubs, American (Traditional), American (New), Gastropubs, Restaurants, Bars",36.126586,-115.199517,1,89102
"FnOVC2TIGRcoqwePer0m1A","Jersey Mike's Subs","Macedonia","OH",3.5,26,"Fast Food, Caterers, Sandwiches, Restaurants, Event Planning & Services, Delis",41.3120889,-81.5183141,1,44056
"460jD_G9H_AlIiBwaxplrQ","White House Chicken","Cuyahoga Falls","OH",1.5,3,"Restaurants",41.148029,-81.506325,1,44223
"UGjpL5nnKlKRhQq5YMgQ2Q","Papa John's Pizza","Fort Mill","SC",1.5,12,"Restaurants, Pizza",35.0315252095,-80.9676051604,1,29708
"b83NNHvvWQk-DTTzs-3WLA","Which Wich","Phoenix","AZ",3.5,68,"Sandwiches, Italian, Seafood, Restaurants",33.583967,-111.978662,1,85028
"cF98fzqrMnikhXhuSz6ruQ","The Oak Barrel","Valley View","OH",4,381,"Pubs, Restaurants, American (New), Gastropubs, Bars, Brasseries, Nightlife",41.399805723,-81.6257270298,1,44125
"_t8B7bb-Q7kmn50kvGEKzw","Miller's Ale House - Henderson","Henderson","NV",3.5,458,"Bars, Seafood, Nightlife, Gastropubs, Food, Breweries, American (Traditional), American (New), Sports Bars, Restaurants",36.0617578,-115.0455797,1,89104
"9LAXz_VfATZ0kLdaavkN4g","Bakersfield","Cleveland","OH",4.5,317,"Whiskey Bars, Tex-Mex, Cocktail Bars, Nightlife, Tacos, Mexican, Restaurants, Bars",41.4832899915,-81.7029820383,1,44113
"Zva4vS1WEGLo5U04sRhRLg","Nick's Gyros","Mentor","OH",4,35,"Greek, Restaurants, Caterers, Event Planning & Services",41.672581,-81.325981,1,44060
"i53HvxUdQEMllZ1XmpjjyA","Sicily's Pizza","Las Vegas","NV",2,376,"Chicken Wings, Restaurants, Pizza, Italian",36.1247923,-115.2799153,1,89147
"nDI9Je_wNqNKAntnDXfknA","Corrado's Cucina Italiana","Carefree","AZ",4,65,"Food, Salad, Specialty Food, Desserts, Italian, Restaurants",33.8241007,-111.9227193,1,85377
"nzaEIvPWOL9UQhpGWy2fqA","Eat'n Park","Pittsburgh","PA",3.5,33,"Fast Food, Diners, Restaurants, Breakfast & Brunch, American (Traditional)",40.3957916,-80.0335472,1,15216
"gadckpdnMe4GgU8FPyw9QA","Warren's Spirited Kitchen","Burton","OH",4,51,"American (Traditional), Restaurants, Bars, American (New), Wine Bars, Nightlife, Supper Clubs, Cocktail Bars, Gastropubs",41.4710188384,-81.1441246793,1,44021
"A-KOfbVxAcpfIq0u9kTM9A","Peter Piper Pizza","Chandler","AZ",3,31,"Chicken Wings, Buffets, Pizza, Restaurants",33.2631795727,-111.8564323724,1,85286
"wNCmc346Z2qaXYXBaox9MQ","Panera Bread","Charlotte","NC",3,61,"Food, Soup, Salad, Bagels, Sandwiches, Breakfast & Brunch, Restaurants",35.349778,-80.854491,1,28216
"c24ZZshnU3sKqHQF8K_7Yg","Bernardin's Restaurant At Ratcliffe","Charlotte","NC",4,134,"American (New), Restaurants, Nightlife, Seafood, Desserts, Bars, Food",35.2243605443,-80.8469950972,1,28202
"n3WPGjxOOEp1qYgOS9mRSw","McDonald's","Mesa","AZ",1.5,12,"Fast Food, Food, Restaurants, Burgers, Coffee & Tea",33.4327295051,-111.8710757873,1,85201
"B3nwV9J5KWp22FBvI6qxow","Taco Bell","Charlotte","NC",2.5,7,"Mexican, Restaurants, Fast Food, Tex-Mex",35.274029,-80.793539,1,28213
"SxC7gGLEZ8B3ooj1Qtjz5w","Rocky Rococo Pan Style Pizza","Madison","WI",2.5,24,"Pizza, Italian, Restaurants",43.0615495419,-89.5205840848,1,53717
"YPrFKB9D9bvhVd9LeDiJqg","McDonald's","Heidelberg","PA",2,5,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",40.3862803373,-80.0931054354,1,15106
"MJHSWSh9Ixusz8t_VdL3qA","Nino's Italian Restaurant","North Ridgeville","OH",4,78,"Nightlife, Italian, Restaurants, Bars, Pizza",41.4082775,-81.9801406,1,44039
"avkOIpslBUFZMQhELpl3JQ","Genghis Grill","Henderson","NV",3.5,428,"Restaurants, Mongolian, Asian Fusion, Chinese",36.0601343,-115.0456074,1,89014
"xahtvkGLbwU___3GMqmWUw","Hunan Lake Chinese Restaurant","Mentor","OH",3.5,11,"Chinese, Restaurants",41.7012517,-81.3769597,1,44060
"g6kflF9WRd0cgi1OggCqiQ","Papa Joes","Akron","OH",3.5,80,"American (New), Arts & Entertainment, Seafood, Caterers, Event Planning & Services, Restaurants, Wineries, Food, Beer, Wine & Spirits, Italian",41.1377049,-81.546741,1,44313
"zMdpFu7hpvrHChR7H2XCfA","Cozumel","Lakewood","OH",4,140,"Restaurants, Mexican",41.4854649,-81.8124596,1,44107
"XWafv9_J7TUOO4PbEcIFJA","Ramiro's Mexican Food","Phoenix","AZ",4,29,"Restaurants, Mexican",33.64054,-112.094577,1,85023
"V4BYvw51GBAj7pv2n7XtOw","Pizza Hut","Las Vegas","NV",2,17,"Pizza, Restaurants, Chicken Wings",36.261321496,-115.2473841554,1,89130
"EV5GrHFiqab2nHfzjzsqpA","Subway","Peoria","AZ",2,4,"Sandwiches, Restaurants, Fast Food",33.565541,-112.2528853,1,85345
"xrpZFPRMf5WVgVXT5uuJ6Q","Little Caesars Pizza","Gilbert","AZ",2.5,11,"Pizza, Restaurants",33.3337272,-111.7717961,1,85296
"n2tiSHECXkFv47aIkxvSDA","Greektown","Phoenix","AZ",4.5,308,"Restaurants, Mediterranean, Greek",33.5617148,-112.0649024,1,85020
"aYNIFfjoNiVeqItKReme9A","Burger King","Solon","OH",2,6,"Restaurants, Burgers",41.3847539,-81.4344755,1,44139
"NHHDDrnQXabrbmrQuahbeg","Wendy's","Cleveland","OH",2.5,3,"Burgers, Fast Food, Restaurants",41.3849762659,-81.7734260944,1,44130
"7HQ81njZvK2znQf2O0vQTQ","Burger King","Gilbert","AZ",1.5,11,"Restaurants, Fast Food, Hot Dogs, Burgers",33.3591388937,-111.7902455948,1,85234
"CXrV-YvDIXUz9fGpTz5SEg","Chipotle Mexican Grill","Las Vegas","NV",3,72,"Mexican, Fast Food, Restaurants",36.0397812689,-115.1909015744,1,89139
"F3m6dsf_acFDukg2jreURQ","Caramba Mexican Food","Scottsdale","AZ",4,60,"Restaurants, Mexican, Desserts, Food",33.5825721705,-111.9230259955,1,85254
"B-gmkfNy3SEvAZSxXtWACg","McDonald's","Phoenix","AZ",1.5,26,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",33.626843411,-112.012775,1,85032
"jNGIUPDbFDOUDk3yw9gEuw","Carl's Jr Restaurants","North Las Vegas","NV",2,13,"Restaurants, Fast Food, Burgers",36.1962604,-115.1210546,1,89030
"2hUENHFcBIqop8-uWvrf6A","Galway Hooker","Cornelius","NC",4,150,"Event Planning & Services, Venues & Event Spaces, Nightlife, Irish, Pubs, Bars, Restaurants",35.4483163,-80.8899849,1,28031
"wc-YmPkgF20y57vkvTPKJg","Pei Wei","Charlotte","NC",3.5,77,"Gluten-Free, Chinese, Asian Fusion, Restaurants",35.3099593,-80.7468615,1,28262
"4MY7GU5wLY1MSN24OoXI6w","Subway","Gilbert","AZ",2.5,13,"Delis, Restaurants, Sandwiches, Fast Food",33.2622883922,-111.7570341378,1,85298
"VkO8Ky0NTPr5XJzVvWLDYg","Dorian's Deli & Grill","Matthews","NC",4,17,"Restaurants, Delis",35.1173864,-80.7024908,1,28105
"Vd9XJZ6A9PXS8S8hDPByHQ","Peter Piper Pizza","Mesa","AZ",2.5,24,"Restaurants, Pizza, Chicken Wings, Buffets",33.380569,-111.786446,1,85204
"c03VRRVMplkYyUQJSfT03A","Black Mountain Coffee Shop","Carefree","AZ",4,92,"Burgers, Coffee & Tea, Breakfast & Brunch, Food, Restaurants",33.8254335459,-111.9233185883,1,85377
"OOwG23cwNbSbxC1XOJd6aQ","QDOBA Mexican Eats","Charlotte","NC",4,16,"Mexican, Fast Food, Event Planning & Services, Caterers, Restaurants",35.0230604999,-80.8486180007,1,28277
"15YuEFO59yXd7BTO5NZgYw","Vito’s Pizza & Italian Ristorante","Mesa","AZ",4,319,"Pizza, Italian, Restaurants",33.4509853,-111.7702695,1,85213
"zqNgwQjj0_XAll-neGikIw","Merci French Cafe & Patisserie","Scottsdale","AZ",4,321,"Cafes, French, Restaurants, Breakfast & Brunch",33.49664,-111.916218,1,85251
"ImkAc07Pppz0D3KC4iBTng","Flame Kabob","Henderson","NV",4.5,180,"Persian/Iranian, Restaurants, Middle Eastern, Mediterranean",36.0548122034,-115.0379866653,1,89014
"XSY26vVt9qvLh3SAECPzkg","The Melting Pot - Huntersville","Huntersville","NC",4,88,"Fondue, Restaurants",35.4412526,-80.867226,1,28078
"omU26JKzbqXhugm0O2U1mA","First Watch","Phoenix","AZ",4,249,"American (Traditional), Breakfast & Brunch, Sandwiches, Cafes, Restaurants",33.4799037,-112.077119,1,85013
"u00Ua_WOshbzi_QRBpY6zw","The Donut House","Indian Trail","NC",4.5,71,"Donuts, Bakeries, Food, Restaurants, Breakfast & Brunch",35.08413,-80.65876,1,28079
"-KqwcJ10CUzl-hEwgwGhUA","Jack in the Box","Charlotte","NC",2,25,"Fast Food, Restaurants, American (Traditional), Sandwiches, Burgers",35.1755895,-80.797717,1,28211
"uDb1lOfDhl_VLmAbYvp-vQ","Benny Pennello's","Charlotte","NC",4,283,"Fast Food, Pizza, Restaurants, Italian",35.2454231,-80.8094402,1,28205
"LlnQ272NNjTVlYhCjMuCCw","Jogasaki Sushi Burrito Vegas","Las Vegas","NV",4,76,"Sushi Bars, Restaurants, Asian Fusion, Japanese",36.054364,-115.261562,1,89113
"Ac3JAxptiN4wfPg-zNNCNw","Pizza Burgh","McKeesport","PA",3,8,"Restaurants, Pizza",40.3312362,-79.8435686,1,15132
"VHOydj08aJ66NGfnbGDuCg","Shorty & Wags","Gilbert","AZ",4,75,"Restaurants, Chicken Wings",33.3368968,-111.7717185,1,85296
"SKpg4zgr83YPZ14uzhmn9g","Ciao Grazie","Scottsdale","AZ",4,135,"Sandwiches, Restaurants, Pizza, Bars, Wine Bars, Italian, Nightlife",33.6567087987,-111.8665075239,1,85255
"JrEMvvNR1rUVkAMvPPZYkg","Danky's Bar-B-Q","Phoenix","AZ",4.5,383,"Sandwiches, Desserts, Food, Restaurants, Barbeque",33.6384005,-111.9795246,1,85032
"c6yZyJqvecI-vne3aNsNRA","McDonald's","Cleveland","OH",1.5,4,"Food, Fast Food, Coffee & Tea, Burgers, Restaurants",41.4332214271,-81.7934381962,1,44135
"JePoHo0qm7lHd2Nsg3zA3w","Pasta & Provisions","Charlotte","NC",4.5,104,"Caterers, Ethnic Food, Food, Grocery, Appliances, Home & Garden, Restaurants, Beer, Wine & Spirits, Event Planning & Services, Soup, Delis, Shopping, Specialty Food, Pasta Shops",35.1864682,-80.8220131,1,28207
"Rtl6MbWZABlf5sU-Ni72xQ","China Wok","North Las Vegas","NV",3.5,46,"Chinese, Restaurants",36.237905,-115.181957,1,89032
"D-S-jam-C7c3YKp2dO-bag","Dubai Mediterranean Restaurant & Bar","Madison","WI",4,26,"Restaurants, Arabian, Bars, Syrian, Kebab, Nightlife, Mediterranean, Hookah Bars",43.0746797,-89.3926808,1,53703
"dD6JQo5tCNtOtauaLaT0sg","Oggi's Sports Brewhouse Pizza","Glendale","AZ",3.5,239,"Sports Bars, Bars, Pizza, Restaurants, Food, Nightlife, Breweries",33.6663937252,-112.2018138088,1,85308
"EBnv9_03eNqxQqRQJH4SUw","Lo-Lo's Chicken and Waffles","Gilbert","AZ",3,703,"Chicken Wings, Waffles, Southern, Restaurants, Nightlife, Bars, Soul Food, Wine Bars",33.356514,-111.7900614,1,85234
"Een2yret0IwJUpHLwcxtRg","Arancini House","Pittsburgh","PA",4.5,63,"Italian, Cafes, Sicilian, Desserts, Restaurants, Pizza, Food",40.3824016,-80.043744,1,15228
"mgc8BmE6Tdt4MVOy6siZoA","Food Court at Fashion Show Mall","Las Vegas","NV",2.5,37,"Food Court, Food, Restaurants",36.1275236,-115.1715003,1,89109
"-oyQPGW1O6XbIWaaGSguYA","Reddi's Pizza","Twinsburg","OH",5,8,"Pizza, Restaurants",41.3490482,-81.488613,1,44087
"rZUK25ho_Wmgv5tRAs7LMA","Bonnie Springs Ranch Resort","Blue Diamond","NV",3.5,95,"Active Life, Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Restaurants, Barbeque, Zoos, Tours",36.0657173614,-115.4354310036,1,89004
"OnLlTiUpFRRNOmqKkDUnRw","Submarinos Pizzeria","Glendale","AZ",4,66,"Sandwiches, Italian, Restaurants, Pizza",33.5512205,-112.1521964,1,85301
"NwfGbJRkqDwa1ZdpJXa6Aw","Jimmy John's","Stow","OH",2.5,16,"Food Delivery Services, Fast Food, Delis, Sandwiches, Food, Restaurants",41.1645688,-81.4774959,1,44224
"knyRhFaM4Bwa8AldEbOiqw","Barro's Pizza","Scottsdale","AZ",3.5,89,"Sandwiches, Italian, Pizza, Restaurants",33.674634,-111.923504,1,85255
"HXdPqrO27tANiLpbCe9BVA","Jack-In-the Box Drive Thru","Phoenix","AZ",2,13,"Restaurants, Fast Food",33.6659056,-112.1177552,1,85027
"_TXitYmnPDmZCWOPFl799Q","Romeo's Pizza","Cleveland","OH",3,4,"Salad, Event Planning & Services, Chicken Wings, Pizza, Caterers, Sandwiches, Restaurants",41.451175,-81.818134,1,44111
"8jHr3atzErzItizENMkpzQ","Burger King","Phoenix","AZ",2,19,"Fast Food, Restaurants, Burgers",33.6400106521,-112.0531537011,1,85022
"HYhbeLznSWEl6JIYTllVUA","Stone & Vine Urban Italian","Chandler","AZ",4,338,"Restaurants, Pizza, Wine Bars, Bars, Nightlife, Italian",33.2608865864,-111.8594436234,1,85248
"W7ja3Nkuv1kmPdCJ-0k0LQ","Project Sushi","Medina","OH",4.5,68,"Sushi Bars, Restaurants",41.136972,-81.815725,1,44256
"X88w0XrUSIKue9Vuwtqs_g","Penn Ave Fish Company","Pittsburgh","PA",4,278,"Food, Restaurants, Sushi Bars, Specialty Food, Seafood Markets, Seafood",40.4523297,-79.9818412,1,15222
"fK6Y7qF0ek4iR_Dt46nxuA","Pupusas Dona Mary","Phoenix","AZ",4,19,"Salvadoran, Latin American, Restaurants",33.4939138127,-112.1858569253,1,85033
"CpDjYQh3yCbDuH6idbGV1g","Tailgator's Sports Grill","Locust","NC",3,26,"Bars, Nightlife, Sports Bars, American (Traditional), Restaurants",35.255448,-80.4527612,1,28097
"xwoM2Zc38DFKv3-8dCU8Pw","Manhattan Pizza IV","Las Vegas","NV",3,59,"Pizza, Food Delivery Services, Food, Restaurants",36.2322001,-115.2510207,1,89129
"EyoTq9dd4oKXhXND_imOzA","Sweet Poké","Las Vegas","NV",4.5,82,"Hawaiian, Asian Fusion, Restaurants, Sushi Bars",36.1043905,-115.1367126,1,89119
"j0_gBQTGWhhYAYhK4D83Cw","Palo Verde Restaurant","Sun Lakes","AZ",4,7,"Restaurants, American (Traditional)",33.2107811,-111.8474731,1,85248
"emCZVTnhkDEQUaAz5wJq1w","Johnny Rockets","Las Vegas","NV",2.5,124,"Burgers, American (Traditional), Sandwiches, Restaurants, Food, Diners",36.098806,-115.175792,1,89109
"lYbyy6TTmpk_mlYuYAWkDg","Ground Zero Coffee","Madison","WI",4,64,"Restaurants, Coffee & Tea, Food, Cafes, Sandwiches",43.07827,-89.372077,1,53703
"CxIIq9axHO89F3Y8l3WwHg","Yeleseyevsky Deli","Cleveland","OH",4,9,"Restaurants, Beer, Wine & Spirits, Food, Sandwiches, International Grocery, Delis",41.519598,-81.4672055,1,44124
"SotrpltgrAJBqNGZlbYUNA","The Farmhouse Restaurant","Gilbert","AZ",4,451,"Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional)",33.3545928,-111.7899023,1,85234
"ECOkEVUodMLUxvI0PMI4gQ","TAO Nightclub","Las Vegas","NV",3,2174,"Restaurants, Music Venues, Bars, Dance Clubs, Arts & Entertainment, Lounges, Nightlife, Asian Fusion",36.122643,-115.170356,1,89109
"5fquJHY2hMX9tPRD5s0t5g","Rooster's Uptown","Charlotte","NC",4,451,"American (New), French, Restaurants, Italian, American (Traditional)",35.2265,-80.840796,1,28202
"KhEAQiTeJDvBsXHe-fm0TQ","Yogi's Teriyaki and Grill","Mesa","AZ",3.5,60,"Japanese, Restaurants",33.3906785,-111.855264,1,85210
"baedk40VCeup34ltsDsAHA","China Express","Canonsburg","PA",3.5,9,"Restaurants, Chinese",40.2795221,-80.084266,1,15317
"O_J5e6aoskxhGx8meOm1Og","Dragon Wok","Gilbert","AZ",3.5,136,"Restaurants, Chinese",33.319178,-111.80584,1,85233
"e-Hw1QkvwM2wN5Wm7p_msw","Old Country Buffet","Phoenix","AZ",2.5,78,"American (Traditional), American (New), Buffets, Restaurants, Breakfast & Brunch",33.5743434,-112.1259291,1,85051
"Hc5NrzzzL8RAnbcrIAvZug","Nanjing Bistro","Champaign","IL",2,3,"Chinese, Restaurants",40.1103646,-88.2316647,1,61820
"3I3gl-WS7CBa41A4BDA7yw","Broadway Food Hall","Urbana","IL",4.5,41,"Restaurants, Hawaiian, American (Traditional), Food Court",40.1152246,-88.2081494,1,61801
"9vij1n-WqXnnEsgzmwnoXg","Cafe Mix","Mesa","AZ",4.5,258,"American (New), Restaurants, Mediterranean, Greek",33.4509578,-111.7354286,1,85215
"VeiL_tgw7dsl-7IcnOsh0g","Sushi Hiro","Las Vegas","NV",4.5,295,"Restaurants, Japanese, Sushi Bars",36.017617052,-115.1182309538,1,89123
"nzT22B3ad9L0oF2hVYXr8Q","Hop Feng 2","Charlotte","NC",4,23,"Chinese, Asian Fusion, Restaurants",35.1872484623,-80.687685979,1,28227
"Y-c1m8-0Sa0xnYpm_bRxWw","Pepperoncinis","Oakdale","PA",3.5,34,"Pizza, Coffee & Tea, Food, Bars, Restaurants, Nightlife",40.3969092,-80.1833653,1,15071
